Monoglobus	Sutterella	Marvinbryantia	Alloprevotella	Eubacterium	Catenibacterium	Romboutsia	Cronobacter	Fournierella	Veillonella	Bacteroides	Yersinia	Anaerostipes	Desulfovibrio	Gemmiger	Mannheimia	Flavonifractor	Bifidobacterium	Lactococcus	Parasutterella	Coprococcus	Rothia	Faecalibacterium	Oribacterium	Butyrivibrio	Succinivibrio	Serratia	Alistipes	Enterococcus	Lactobacillus	Parabacteroides	Shewanella	Dorea	Megamonas	Leclercia	Granulicatella	Akkermansia	Slackia	Oscillibacter	Bilophila	Acidaminococcus	Streptococcus	Lachnoclostridium	Pseudoflavonifractor	Clostridium	Butyricimonas	Paraprevotella	Fusicatenibacter	Oxalobacter	Enterobacter	Providencia	Collinsella	Comamonas	Blautia	Klebsiella	Citrobacter	Herbaspirillum	Kluyvera	Lachnobacterium	Agathobacter	Odoribacter	Prevotella	Pseudobutyrivibrio	Dialister	Sphingomonas	Butyricicoccus	Ruminococcus	Megasphaera	Roseburia	Turicibacter	Haemophilus	Phascolarctobacterium	Avibacterium	Barnesiella	Atopobium	Peptococcus	Mitsuokella	Allisonella	Selenomonas	Olsenella
PRISM.8628	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0810031458886861	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.60842308399119e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0183511841357788	4.87791837172914e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8629	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0640789553220434	2.00425201317763e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	7.63474597024662e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.01644342659041	6.69146372315674e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932653e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8667	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0792569938572627	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	8.34679549097966e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0154287322713716	4.99484488775597e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8675	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0697509610404385	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	9.12232616048491e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0155707638559882	5.21357885160738e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8692	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0839103415821427	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.31018989773448e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0200241081012392	4.92868021025721e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8696	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0844544759544957	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.08332117609828e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0160122973400928	4.92857152684364e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8728	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.09527024917048	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.04762144623096e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0154287322713716	4.88482263178222e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8734	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0868785778655254	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.15623866729769e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0162184993151336	7.52180011201119e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8735	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0728497018470099	2.00425201317764e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.21317264585784e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.016408621082553	5.09597503408738e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8746	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0722511987604933	2.00425201317765e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	7.69524616932817e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0154287322713716	5.30999521433226e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8749	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.088261393631723	2.00425201317763e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.09265280923094e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.120188307342627	4.90835775474653e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8753	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.107017766512994	2.00425201317763e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	8.27845627342094e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0155500270557989	4.97427387517303e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8758	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0768082811854824	2.00425201317764e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	7.70847173093413e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0154287322713716	6.00497818975305e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8778	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0975229593703415	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.2887639469216e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0159298847424949	4.94940638990881e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8783	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.11113068833128	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740523	0.000127566736263344	8.12489606097307e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0163250202241348	4.9149935438862e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8785	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0880650652372582	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.59503551545582e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0159708840413463	4.9054247368353e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
PRISM.8794	0.000959108067507612	0.00170936075603871	0.000320377576887013	0.000463891140723871	0.000159893738760882	0.000809130617154769	0.00164603168594367	1.65699613753324e-05	0.00109058092848317	0.00646856831036444	0.0743234508301188	2.00425201317762e-05	0.0187618377720805	0.000230535784129634	0.00960972490194238	1.6005832247538e-06	0.00497672725554061	0.0400245226258403	0.000438426544577612	0.00173439597300832	0.00126956765915465	0.000215529050725874	0.0401986159740524	0.000127566736263344	8.38961965882631e-05	3.78114552494227e-05	2.87159886630958e-05	0.0186207248213873	0.000167495964478209	0.00682128458897052	0.0154287322713716	4.89494715075663e-06	0.00207890173334398	0.00123083485433866	2.90112214827073e-05	0.000174724158246078	0.0127305403026374	1.29959918250129e-05	1.63455493193252e-05	0.00150512971995278	0.0042260786153642	0.0193936024772391	2.19200158932652e-05	0.00015427005252321	0.00641654974514287	0.000684223396829714	0.000718577406742983	0.0146754885543044	0.000205862713839293	0.00165713289577008	1.70523247546715e-05	0.0203311448651632	6.2339070217808e-06	0.015376567380745	0.00948975732646548	0.000753357284271824	3.5213560176246e-06	0.000149842579912143	5.82604035560215e-06	0.041545342909103	0.00174535151575231	0.0159917001032177	3.78725566287964e-05	0.00906824364094864	1.83778663457058e-05	0.000532980494226765	0.000232520549191696	0.00273368179268994	0.0116677931353966	0.000498733025716642	0.000124353793927542	0.00179918753201559	1.52934250478037e-06	0.00137836784966582	3.10648304448239e-06	6.42239485935709e-05	1.20816082477948e-05	0.000180871116417722	8.07180278885092e-07	3.41372103151804e-06
